분류,지점명,채수위치,조사일,수온(℃),pH,DO(㎎/L),투명도,탁도,Chl-a (㎎/㎥),유해남조류 세포수 (cells/㎖),유해남조류 우점종 및 세포수(속별),유해남조류 우점종 및 세포수(속별).1,유해남조류 우점종 및 세포수(속별).2,유해남조류 우점종 및 세포수(속별).3,냄새물질 (ng/L),냄새물질 (ng/L).1,조류독소(㎍/L),조류독소(㎍/L).1,조류독소(㎍/L).2,조류독소(㎍/L).3,조류독소(㎍/L).4,조류독소(㎍/L).5,평균기온(°C),일강수량(mm),합계 일조시간(hr),합계 일사량(MJ/m2)
호소,대청호,회남,2020-12-28,8.9,8.7,10.5,3.8,3.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252232142857143,0.7,0.0,0.0,0.0,0.0,5.4,0.0,7.0,9.55
호소,대청호,추동,2021-01-04,8.342857142857143,8.7,10.7,3.7714285714285714,3.1714285714285713,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32901785714285714,0.7,0.0,0.0,0.0,0.0,-2.8,0.0,5.7,8.09
호소,대청호,회남,2021-01-04,7.7857142857142865,8.7,10.9,3.742857142857143,3.0428571428571427,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3328125,0.7,0.0,0.0,0.0,0.0,-2.8,0.0,5.7,8.09
호소,대청호,문의,2021-01-04,7.228571428571429,8.7,11.1,3.7142857142857144,2.914285714285714,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3366071428571429,0.7,0.0,0.0,0.0,0.0,-2.8,0.0,5.7,8.09
호소,대청호,문의,2021-01-11,6.671428571428572,8.7,11.3,3.6857142857142855,2.7857142857142856,3.1999999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3404017857142857,0.7,0.0,0.0,0.0,0.0,-6.0,0.0,0.3,4.91
호소,대청호,추동,2021-01-11,6.114285714285715,8.7,11.5,3.657142857142857,2.657142857142857,3.4999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34419642857142857,0.7,0.0,0.0,0.0,0.0,-6.0,0.0,0.3,4.91
호소,대청호,회남,2021-01-11,5.557142857142857,8.7,11.7,3.6285714285714286,2.5285714285714285,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34799107142857144,0.7,0.0,0.0,0.0,0.0,-6.0,0.0,0.3,4.91
호소,대청호,추동,2021-01-18,5.0,8.7,11.9,3.6,2.4,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35178571428571426,0.7,0.0,0.0,0.0,0.0,-1.5,3.3,2.3,5.97
호소,대청호,회남,2021-01-18,5.7,8.8,11.5,4.0,2.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3555803571428572,0.7,0.0,0.0,0.0,0.0,-1.5,3.3,2.3,5.97
호소,대청호,문의,2021-01-18,5.9,9.0,11.5,3.9,2.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.359375,0.7,0.0,0.0,0.0,0.0,-1.5,3.3,2.3,5.97
호소,대청호,추동,2021-01-25,5.3,8.3,12.1,3.4,2.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36316964285714287,0.7,0.0,0.0,0.0,0.0,8.3,0.0,8.3,10.81
호소,대청호,문의,2021-01-25,6.1,8.0,11.6,3.3,1.9,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36696428571428574,0.7,0.0,0.0,0.0,0.0,8.3,0.0,8.3,10.81
호소,대청호,회남,2021-01-25,5.5,8.6,11.5,4.0,2.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37075892857142856,0.7,0.0,0.0,0.0,0.0,8.3,0.0,8.3,10.81
호소,대청호,추동,2021-02-01,5.1,7.7,12.1,3.2,2.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37455357142857143,0.7,0.0,0.0,0.0,0.0,7.3,8.1,3.1,7.52
호소,대청호,문의,2021-02-01,5.6,7.8,11.6,3.7,2.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3783482142857143,0.7,0.0,0.0,0.0,0.0,7.3,8.1,3.1,7.52
호소,대청호,회남,2021-02-01,5.1,7.6,11.7,4.0,2.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821428571428571,0.7,0.0,0.0,0.0,0.0,7.3,8.1,3.1,7.52
호소,대청호,추동,2021-02-08,4.8,7.8,13.6,3.5,2.4,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38593750000000004,0.7,0.0,0.0,0.0,0.0,-1.7,0.0,9.8,15.57
호소,대청호,문의,2021-02-08,5.3,7.7,13.2,3.6,2.3,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38973214285714286,0.7,0.0,0.0,0.0,0.0,-1.7,0.0,9.8,15.57
호소,대청호,회남,2021-02-08,4.8,7.9,13.1,3.5,2.5,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39352678571428573,0.7,0.0,0.0,0.0,0.0,-1.7,0.0,9.8,15.57
호소,대청호,회남,2021-02-15,4.9,8.0,12.7,3.2,1.6,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3973214285714286,0.7,0.0,0.0,0.0,0.0,3.0,0.5,4.7,7.48
호소,대청호,문의,2021-02-15,5.6,7.8,12.6,3.1,1.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4011160714285714,0.7,0.0,0.0,0.0,0.0,3.0,0.5,4.7,7.48
호소,대청호,추동,2021-02-15,5.4,7.9,12.9,3.2,1.7,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049107142857143,0.7,0.0,0.0,0.0,0.0,3.0,0.5,4.7,7.48
호소,대청호,문의,2021-02-22,5.8,7.8,12.9,2.8,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40870535714285716,0.7,0.0,0.0,0.0,0.0,11.7,0.0,10.1,14.94
호소,대청호,추동,2021-02-22,5.2,7.9,13.1,2.6,2.8,10.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4125,0.7,0.0,0.0,0.0,0.0,11.7,0.0,10.1,14.94
호소,대청호,회남,2021-02-22,5.1,8.1,13.3,3.0,2.1,13.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4162946428571429,0.7,0.0,0.0,0.0,0.0,11.7,0.0,10.1,14.94
호소,대청호,추동,2021-03-02,5.9,7.9,13.0,2.9,2.7,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4200892857142857,0.7,0.0,0.0,0.0,0.0,3.0,0.2,2.5,8.27
호소,대청호,문의,2021-03-02,5.8,7.8,12.0,3.5,1.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4238839285714286,0.7,0.0,0.0,0.0,0.0,3.0,0.2,2.5,8.27
호소,대청호,회남,2021-03-02,5.0,8.0,12.8,2.8,2.6,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42767857142857146,0.7,0.0,0.0,0.0,0.0,3.0,0.2,2.5,8.27
호소,대청호,추동,2021-03-08,6.7,8.0,12.5,2.5,2.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4314732142857143,0.7,0.0,0.0,0.0,0.0,8.0,0.0,9.7,18.52
호소,대청호,회남,2021-03-08,5.6,8.0,12.9,3.2,1.9,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43526785714285715,0.7,0.0,0.0,0.0,0.0,8.0,0.0,9.7,18.52
호소,대청호,문의,2021-03-08,6.6,7.9,12.3,3.6,1.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4390625,0.7,0.0,0.0,0.0,0.0,8.0,0.0,9.7,18.52
호소,대청호,문의,2021-03-15,6.9,7.8,12.1,2.5,1.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44285714285714284,0.7,0.0,0.0,0.0,0.0,11.8,0.0,8.6,16.61
호소,대청호,회남,2021-03-15,6.9,7.9,12.6,3.6,2.3,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4466517857142857,0.7,0.0,0.0,0.0,0.0,11.8,0.0,8.6,16.61
호소,대청호,추동,2021-03-15,7.3,8.0,12.6,2.9,2.7,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4504464285714286,0.7,0.0,0.0,0.0,0.0,11.8,0.0,8.6,16.61
호소,대청호,문의,2021-03-22,8.7,8.0,12.2,2.7,2.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45424107142857145,0.7,0.0,0.0,0.0,0.0,7.1,0.0,11.2,20.01
호소,대청호,회남,2021-03-22,6.9,7.8,12.3,3.3,1.8,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45803571428571427,0.7,0.0,0.0,0.0,0.0,7.1,0.0,11.2,20.01
호소,대청호,추동,2021-03-22,7.4,7.9,12.0,2.0,2.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46183035714285714,0.7,0.0,0.0,0.0,0.0,7.1,0.0,11.2,20.01
호소,대청호,추동,2021-03-29,7.5,7.8,11.4,2.3,2.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.465625,0.7,0.0,0.0,0.0,0.0,12.2,0.0,7.9,17.36
호소,대청호,문의,2021-03-29,10.2,8.0,12.1,2.7,2.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4694196428571429,0.7,0.0,0.0,0.0,0.0,12.2,0.0,7.9,17.36
호소,대청호,회남,2021-03-29,8.3,7.8,11.7,3.2,2.1,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4732142857142857,0.7,0.0,0.0,0.0,0.0,12.2,0.0,7.9,17.36
호소,대청호,문의,2021-04-05,9.9,7.9,12.0,3.4,1.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47700892857142857,0.7,0.0,0.0,0.0,0.0,11.6,0.0,12.2,25.14
호소,대청호,회남,2021-04-05,8.8,7.7,11.6,2.9,2.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48080357142857144,0.7,0.0,0.0,0.0,0.0,11.6,0.0,12.2,25.14
호소,대청호,추동,2021-04-05,10.0,7.8,11.6,4.5,2.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4845982142857143,0.7,0.0,0.0,0.0,0.0,11.6,0.0,12.2,25.14
호소,대청호,회남,2021-04-12,9.1,7.9,11.3,2.0,3.5,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48839285714285713,0.7,0.0,0.0,0.0,0.0,13.6,15.3,0.0,5.55
호소,대청호,추동,2021-04-12,10.9,7.9,10.9,3.3,3.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4921875,0.7,0.0,0.0,0.0,0.0,13.6,15.3,0.0,5.55
호소,대청호,문의,2021-04-12,12.6,8.0,11.8,2.5,2.4,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49598214285714287,0.7,0.0,0.0,0.0,0.0,13.6,15.3,0.0,5.55
호소,대청호,추동,2021-04-19,10.8,7.8,10.6,3.0,3.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49977678571428574,0.7,0.0,0.0,0.0,0.0,13.5,0.0,12.5,25.96
호소,대청호,문의,2021-04-19,11.1,7.7,11.0,3.3,2.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5035714285714286,0.7,0.0,0.0,0.0,0.0,13.5,0.0,12.5,25.96
호소,대청호,회남,2021-04-19,9.4,7.6,10.5,2.6,2.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5073660714285715,0.7,0.0,0.0,0.0,0.0,13.5,0.0,12.5,25.96
호소,대청호,추동,2021-04-26,12.7,7.9,10.0,4.1,3.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5111607142857143,0.7,0.0,0.0,0.0,0.0,17.0,0.0,11.5,24.8
호소,대청호,회남,2021-04-26,10.6,7.8,10.3,2.3,2.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5149553571428571,0.7,0.0,0.0,0.0,0.0,17.0,0.0,11.5,24.8
호소,대청호,문의,2021-04-26,14.5,7.9,10.6,4.5,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51875,0.7,0.0,0.0,0.0,0.0,17.0,0.0,11.5,24.8
호소,대청호,회남,2021-05-03,10.5,7.8,9.4,3.6,2.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5225446428571429,0.7,0.0,0.0,0.0,0.0,15.1,0.0,11.3,26.95
호소,대청호,문의,2021-05-03,13.7,8.1,10.4,4.0,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5263392857142857,0.7,0.0,0.0,0.0,0.0,15.1,0.0,11.3,26.95
호소,대청호,추동,2021-05-03,13.0,8.1,10.1,3.7,2.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5301339285714286,0.7,0.0,0.0,0.0,0.0,15.1,0.0,11.3,26.95
호소,대청호,문의,2021-05-10,13.9,8.2,10.5,1.8,3.0,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5339285714285714,0.7,0.0,0.0,0.0,0.0,12.5,11.1,0.5,4.57
호소,대청호,추동,2021-05-10,13.7,8.3,10.2,2.0,3.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5377232142857142,0.7,0.0,0.0,0.0,0.0,12.5,11.1,0.5,4.57
호소,대청호,회남,2021-05-10,10.9,7.9,9.0,2.9,2.3,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5415178571428572,0.7,0.0,0.0,0.0,0.0,12.5,11.1,0.5,4.57
호소,대청호,추동,2021-05-17,14.7,8.2,9.6,2.0,4.3,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5453125000000001,0.7,0.0,0.0,0.0,0.0,16.4,3.3,0.0,5.66
호소,대청호,회남,2021-05-17,12.4,7.9,8.3,2.5,4.1,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5491071428571428,0.7,0.0,0.0,0.0,0.0,16.4,3.3,0.0,5.66
호소,대청호,문의,2021-05-17,16.3,8.3,9.8,3.0,2.4,8.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5529017857142857,0.7,0.0,0.0,0.0,0.0,16.4,3.3,0.0,5.66
호소,대청호,문의,2021-05-24,17.3,8.4,10.3,4.3,3.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5566964285714286,0.7,0.0,0.0,0.0,0.0,20.2,0.0,7.9,22.54
호소,대청호,추동,2021-05-24,15.6,8.2,9.2,3.9,3.6,5.3,284.0,220.0,0.0,0.0,64.0,0.0,0.0,0.5604910714285715,0.7,0.0,0.0,0.0,0.0,20.2,0.0,7.9,22.54
호소,대청호,회남,2021-05-24,12.8,8.0,8.2,2.7,3.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5642857142857143,0.7,0.0,0.0,0.0,0.0,20.2,0.0,7.9,22.54
호소,대청호,추동,2021-05-31,15.7,8.2,8.8,3.3,1.9,3.1,76.0,0.0,0.0,0.0,76.0,0.0,0.0,0.5680803571428572,0.7,0.0,0.0,0.0,0.0,20.7,7.1,5.0,17.04
호소,대청호,회남,2021-05-31,13.1,8.2,7.3,2.3,2.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571875,0.7,0.0,0.0,0.0,0.0,20.7,7.1,5.0,17.04
호소,대청호,문의,2021-05-31,17.9,8.6,10.0,3.5,1.9,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756696428571428,0.7,0.0,0.0,0.0,0.0,20.7,7.1,5.0,17.04
호소,대청호,문의,2021-06-07,19.0,8.8,9.8,2.8,1.7,5.5,144.0,28.0,0.0,0.0,116.0,0.0,0.0,0.5794642857142858,0.7,0.0,0.0,0.0,0.0,23.3,0.0,9.9,21.91
호소,대청호,회남,2021-06-07,14.5,8.5,6.8,2.0,2.2,5.3,648.0,648.0,0.0,0.0,0.0,0.0,0.0,0.5832589285714286,0.7,0.0,0.0,0.0,0.0,23.3,0.0,9.9,21.91
호소,대청호,추동,2021-06-07,18.3,8.6,9.0,2.4,1.9,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5870535714285714,0.7,0.0,0.0,0.0,0.0,23.3,0.0,9.9,21.91
호소,대청호,추동,2021-06-14,19.2,8.6,8.5,2.6,1.9,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5908482142857143,0.7,0.0,0.0,0.0,0.0,24.9,0.0,4.5,17.98
호소,대청호,문의,2021-06-14,21.1,8.7,9.6,2.6,1.7,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5946428571428571,0.7,0.0,0.0,0.0,0.0,24.9,0.0,4.5,17.98
호소,대청호,회남,2021-06-14,16.8,8.4,6.0,1.9,1.8,4.2,132.0,0.0,132.0,0.0,0.0,0.0,0.0,0.5984375,0.7,0.0,0.0,0.0,0.0,24.9,0.0,4.5,17.98
호소,대청호,회남,2021-06-21,16.1,8.5,5.4,2.3,1.8,3.0,434.0,0.0,370.0,0.0,64.0,0.0,0.0,0.6022321428571429,0.7,0.0,0.0,0.0,0.0,24.8,0.0,12.5,26.49
호소,대청호,추동,2021-06-21,20.7,8.5,7.7,2.6,1.6,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6060267857142857,0.7,0.0,0.0,0.0,0.0,24.8,0.0,12.5,26.49
호소,대청호,문의,2021-06-21,22.2,8.8,9.4,3.5,1.5,4.8,214.0,0.0,214.0,0.0,0.0,0.0,0.0,0.6098214285714285,0.7,0.0,0.0,0.0,0.0,24.8,0.0,12.5,26.49
호소,대청호,추동,2021-06-28,21.7,8.6,7.0,2.0,2.3,5.3,48.0,0.0,48.0,0.0,0.0,0.0,0.0,0.6136160714285714,0.7,0.0,0.0,0.0,0.0,25.6,0.0,7.8,21.43
호소,대청호,회남,2021-06-28,16.9,8.8,5.3,1.4,2.4,4.9,578.0,220.0,358.0,0.0,0.0,0.0,0.0,0.6174107142857144,0.7,0.0,0.0,0.0,0.0,25.6,0.0,7.8,21.43
호소,대청호,문의,2021-06-28,23.1,8.5,9.3,2.3,2.5,6.8,28.0,0.0,28.0,0.0,0.0,0.0,0.0,0.6212053571428571,0.7,0.0,0.0,0.0,0.0,25.6,0.0,7.8,21.43
호소,대청호,추동,2021-07-05,22.3,8.5,6.6,1.8,2.3,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.7,0.0,0.0,0.0,0.0,22.5,5.6,0.0,9.83
호소,대청호,회남,2021-07-05,17.1,8.4,3.9,2.1,2.9,3.8,640.0,0.0,432.0,0.0,208.0,0.0,0.0,0.6287946428571429,0.7,0.0,0.0,0.0,0.0,22.5,5.6,0.0,9.83
호소,대청호,문의,2021-07-05,23.7,8.8,8.5,2.2,3.6,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325892857142857,0.7,0.0,0.0,0.0,0.0,22.5,5.6,0.0,9.83
호소,대청호,추동,2021-07-12,24.1,8.4,5.3,1.9,3.8,7.6,212.0,0.0,212.0,0.0,0.0,0.0,0.0,0.6363839285714286,0.7,0.0,0.0,0.0,0.0,28.7,0.0,6.1,19.5
호소,대청호,문의,2021-07-12,24.9,8.7,7.9,2.0,1.9,9.4,52.0,0.0,52.0,0.0,0.0,0.0,0.0,0.6401785714285715,0.7,0.0,0.0,0.0,0.0,28.7,0.0,6.1,19.5
호소,대청호,회남,2021-07-12,20.8,8.4,6.7,2.2,27.2,7.2,820.0,620.0,68.0,0.0,132.0,0.0,0.0,0.6439732142857143,0.7,0.0,0.0,0.0,0.0,28.7,0.0,6.1,19.5
호소,대청호,회남,2021-07-19,20.8,8.8,5.6,2.0,13.7,4.2,196.0,0.0,196.0,0.0,0.0,0.0,0.0,0.6477678571428571,0.7,0.0,0.0,0.0,0.0,26.7,0.0,2.0,15.35
호소,대청호,추동,2021-07-19,24.5,9.1,6.7,1.0,6.4,37.9,452.0,220.0,232.0,0.0,0.0,0.0,0.0,0.6515625,0.7,0.0,0.0,0.0,0.0,26.7,0.0,2.0,15.35
호소,대청호,문의,2021-07-19,25.8,9.2,7.8,1.8,2.4,19.5,466.0,0.0,402.0,0.0,64.0,0.0,0.0,0.6553571428571429,0.7,0.0,0.0,0.0,0.0,26.7,0.0,2.0,15.35
호소,대청호,문의,2021-07-26,25.8,9.9,6.5,2.8,2.9,5.9,494.0,0.0,494.0,0.0,0.0,0.0,0.0,0.6591517857142857,0.7,0.0,0.0,0.0,0.0,29.9,0.0,13.3,25.86
호소,대청호,회남,2021-07-26,21.9,9.4,6.3,1.1,10.2,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6629464285714286,0.7,0.0,0.0,0.0,0.0,29.9,0.0,13.3,25.86
호소,대청호,추동,2021-07-26,24.9,10.0,5.2,1.6,5.4,12.9,420.0,160.0,228.0,0.0,32.0,0.0,0.0,0.6667410714285714,0.7,0.0,0.0,0.0,0.0,29.9,0.0,13.3,25.86
호소,대청호,문의,2021-08-02,26.8,10.0,5.9,2.5,2.0,8.4,3714.0,0.0,722.0,164.0,2828.0,0.0,0.0,0.6705357142857142,0.7,0.0,0.0,0.0,0.0,26.0,34.0,1.3,7.89
호소,대청호,추동,2021-08-02,25.3,9.9,4.8,1.0,6.4,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6743303571428572,0.7,0.0,0.0,0.0,0.0,26.0,34.0,1.3,7.89
호소,대청호,회남,2021-08-02,20.6,9.5,6.1,1.2,9.6,6.9,120.0,120.0,0.0,0.0,0.0,0.0,0.0,0.6781250000000001,0.7,0.0,0.0,0.0,0.0,26.0,34.0,1.3,7.89
호소,대청호,문의,2021-08-09,27.1,10.3,5.5,1.1,3.7,14.3,7866.0,300.0,5614.0,1584.0,368.0,0.0,0.0,0.6819196428571428,0.7,0.0,0.0,0.0,0.0,28.1,0.0,12.1,23.87
호소,대청호,회남,2021-08-09,21.0,10.8,4.8,1.4,8.5,6.4,380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.6857142857142857,0.7,0.0,0.0,0.0,0.0,28.1,0.0,12.1,23.87
호소,대청호,추동,2021-08-09,27.5,10.9,6.6,1.2,4.5,11.0,760.0,760.0,0.0,0.0,0.0,0.0,0.0,0.6895089285714286,0.7,0.0,0.0,0.0,0.0,28.1,0.0,12.1,23.87
호소,대청호,문의,2021-08-17,27.3,9.2,6.3,1.5,3.3,15.5,3040.0,800.0,536.0,1704.0,0.0,0.0,0.0,0.6933035714285714,0.7,0.0,0.0,0.0,0.0,25.5,0.1,7.4,18.23
호소,대청호,추동,2021-08-17,26.7,8.8,5.0,1.4,3.2,8.5,944.0,900.0,0.0,44.0,0.0,0.0,0.0,0.6970982142857143,0.7,0.0,0.0,0.0,0.0,25.5,0.1,7.4,18.23
호소,대청호,회남,2021-08-17,22.0,7.8,4.4,1.6,7.1,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7008928571428572,0.7,0.0,0.0,0.0,0.0,25.5,0.1,7.4,18.23
호소,대청호,회남,2021-08-23,22.5,8.1,3.3,1.5,5.9,7.0,756.0,720.0,0.0,36.0,0.0,0.0,0.0,0.7046874999999999,0.7,0.0,0.0,0.0,0.0,22.8,65.0,0.0,2.9
호소,대청호,추동,2021-08-23,25.8,8.3,4.4,1.5,4.3,6.4,924.0,848.0,0.0,76.0,0.0,0.0,0.0,0.7084821428571428,0.7,0.0,0.0,0.0,0.0,22.8,65.0,0.0,2.9
호소,대청호,문의,2021-08-23,26.4,9.1,5.6,1.5,3.3,12.4,1980.0,420.0,0.0,1560.0,0.0,0.0,0.0,0.7122767857142858,0.7,0.0,0.0,0.0,0.0,22.8,65.0,0.0,2.9
호소,대청호,문의,2021-08-30,25.6,8.5,3.6,1.6,3.4,9.5,3568.0,360.0,0.0,3208.0,0.0,0.0,0.0,0.7160714285714285,0.7,0.0,0.0,0.0,0.0,22.9,0.1,0.3,6.76
호소,대청호,추동,2021-08-30,25.2,8.0,5.4,1.5,4.3,9.9,2348.0,1260.0,0.0,1088.0,0.0,0.0,0.0,0.7198660714285714,0.7,0.0,0.0,0.0,0.0,22.9,0.1,0.3,6.76
호소,대청호,회남,2021-08-30,22.2,7.6,5.0,2.4,8.6,6.2,784.0,460.0,0.0,324.0,0.0,0.0,0.0,0.7236607142857143,0.7,0.0,0.0,0.0,0.0,22.9,0.1,0.3,6.76
호소,대청호,문의,2021-09-06,24.1,8.3,3.7,1.7,3.8,4.6,3044.0,0.0,0.0,3044.0,0.0,0.0,0.0,0.7274553571428573,0.7,0.0,0.0,0.0,0.0,20.7,32.2,0.1,5.93
호소,대청호,추동,2021-09-06,24.2,8.1,6.3,1.9,4.0,11.1,934.0,160.0,42.0,656.0,76.0,0.0,0.0,0.73125,0.7,0.0,0.0,0.0,0.0,20.7,32.2,0.1,5.93
호소,대청호,회남,2021-09-06,22.6,7.8,5.4,2.2,5.8,6.4,704.0,520.0,0.0,184.0,0.0,0.0,0.0,0.7350446428571429,0.7,0.0,0.0,0.0,0.0,20.7,32.2,0.1,5.93
호소,대청호,문의,2021-09-13,24.5,7.9,5.1,1.6,2.7,6.8,7144.0,3440.0,0.0,3704.0,0.0,0.0,0.0,0.7388392857142858,0.7,0.0,0.0,0.0,0.0,23.9,0.0,6.7,15.41
호소,대청호,추동,2021-09-13,24.2,7.9,7.2,1.9,3.3,11.4,2538.0,1860.0,142.0,24.0,512.0,0.0,0.0,0.7426339285714285,0.7,0.0,0.0,0.0,0.0,23.9,0.0,6.7,15.41
호소,대청호,회남,2021-09-13,22.3,7.8,5.8,2.1,4.5,4.7,772.0,460.0,224.0,88.0,0.0,0.0,0.0,0.7464285714285714,0.7,0.0,0.0,0.0,0.0,23.9,0.0,6.7,15.41
호소,대청호,문의,2021-09-23,23.9,8.2,5.2,1.8,2.3,12.1,1446.0,1220.0,54.0,172.0,0.0,0.0,0.0,0.7502232142857144,0.7,0.0,0.0,0.0,0.0,21.1,0.0,10.7,19.29
호소,대청호,회남,2021-09-23,23.1,8.0,5.7,1.7,3.9,10.8,1940.0,1000.0,828.0,112.0,0.0,0.0,0.0,0.7540178571428571,0.7,0.0,0.0,0.0,0.0,21.1,0.0,10.7,19.29
호소,대청호,추동,2021-09-23,23.5,8.2,7.3,1.5,4.5,23.8,3124.0,620.0,2280.0,48.0,176.0,0.0,0.0,0.7578125,0.7,0.0,0.0,0.0,0.0,21.1,0.0,10.7,19.29
호소,대청호,추동,2021-09-27,23.5,8.3,7.5,1.8,2.9,23.0,2768.0,540.0,1500.0,344.0,384.0,0.0,0.0,0.7616071428571429,0.7,0.0,0.0,0.0,0.0,22.2,0.2,4.3,13.49
호소,대청호,문의,2021-09-27,23.7,7.9,5.9,2.1,2.3,8.8,2056.0,1160.0,172.0,172.0,552.0,0.0,0.0,0.7654017857142856,0.7,0.0,0.0,0.0,0.0,22.2,0.2,4.3,13.49
호소,대청호,회남,2021-09-27,22.6,7.9,4.7,2.7,3.9,6.6,590.0,240.0,350.0,0.0,0.0,0.0,0.0,0.7691964285714286,0.7,0.0,0.0,0.0,0.0,22.2,0.2,4.3,13.49
호소,대청호,회남,2021-10-05,21.8,8.0,4.7,2.3,4.4,5.1,800.0,280.0,464.0,56.0,0.0,0.0,0.0,0.7729910714285715,0.7,0.0,0.0,0.0,0.0,23.4,0.0,9.7,16.95
